utterances	labels
Ah, how often do you talk to him? 	interpersonal interactions and relationships
Usually once or twice a week. 	interpersonal interactions and relationships
That's nice. Did you have any trouble hearing him on the phone? 	communication
Yes, a little. My hearing isn't quite as good as it used to be. 	self-care
Oh okay. Have you thought about trying hearing aids? 	general tasks and demands
Yes, I'm planning to get some soon. 	general tasks and demands
That'll be helpful. How did the conversation go with your grandson? Did you both talk about anything interesting? 	interpersonal interactions and relationships
Yes, he told me about his	learning and applying knowledge
--------------------	--------------------
What have you been up to today?	major life areas
Today? Well, I watched the morning news on TV.	domestic life areas
Did you have any conversations with friends or family today?	interpersonal interactions and relationships
My granddaughter called me on the phone during the afternoon and we talked about her studies for a while.	interpersonal interactions and relationships
How was that conversation? Did you experience any difficulty?	communication
No difficulties, but I did have to turn the hearing aid's volume up to hear her properly.	communication
I see. And how about any other communication events you’ve had lately? Have you been texting or using any messaging apps? 	communication
No, I’m not familiar with those things─ SMS technology surpassed me.	communication
Understandable. well then, I noticed your	none
--------------------	--------------------
How's your daily communication going?	communication
Oh, um, well, some parts are good I suppose.	communication
Can you give an example?	communication
Yes, my friend calls me most mornings to check in.	communication
That's great. Is this over the phone or video chat?	communication
Just on the phone. I'm not good with technology.	communication
That's okay, do you have any other instances where communication goes well?	communication
Well, I can still write and read, so I can stay in touch with people that way.	communication
When do you usually write?	communication
Usually in the afternoon when the sun isn't in my eyes.	communication
I understand. How is it using writing machines?	communication
--------------------	--------------------
Can you tell me about a recent communication event that you had?	communication
Sure. Well, just yesterday I was talking to my daughter-in-law on the phone.	communication
That sounds nice. What did you talk about?	communication
Oh, just catching up, talking about what’s been going on in her life, and updating her about mine.	communication
How did you find speaking to her on the phone, was it fast and clear?	communication
It was okay. We had some technical difficulty at first, but we managed to make it work in the end.	communication
What kind of technical difficulties did you experience?	communication
We’ve been having a little bit of trouble with the phone line, so the connection was choppy and	communication
--------------------	--------------------
What types of communication events did you have yesterday, Mr.Ms. patient? 	communication
Well, I had a phone conversation with my doctor. 	communication
How did the conversation go? 	communication
It was helpful. The doctor explained my treatment plans and medication options. 	communication
That’s great to hear. Did you have any other communication events during the day? 	communication
Yes, I received instructions for a new cooking recipe from my daughter over text messages. brief pause Also, I exchanged a few fun WhatsApp messages with a grandchild. But, I wasnt feeling so good yesterday so just rested most of the time. 	communication, domestic life areas
When did you start using text messaging and online chatting Apps? 	communication
--------------------	--------------------
How was your day today?	communication
Oh, it was good. I woke up early in the morning and talked to my granddaughter on the phone.	interpersonal interactions and relationships
Did you find it easy to hear her on the phone or did you need some assistance with hearing devices?	communication
Oh yes, I have a hearing aid that works quite well.	communication
That's great to hear. Did you also have any in-person conversations today?	interpersonal interactions and relationships
Yes I did, my friend dropped by in the afternoon for some tea and biscuits. It was so nice to catch up with her.	interpersonal interactions and relationships
Was it just the two of you, or were other people around as well?	interpersonal interactions and relationships
No, it was just us. Sometimes it gets hard for me	none
--------------------	--------------------
Hi there! How has your day been so far? 	communication
Oh, it's been a regular day.	none
 F: Anything interesting or different happen today? 	communication
Yes, I went to the store to get groceries. 	domestic life areas
That sounds nice! Did you talk to anyone at the store?	communication
Yes, I spoke to the checkout cashier. 	communication
Great! How did the conversation go? 	communication
It went well, the cashier was very polite.It was easy to hear and understand what was being said.	communication
That's good to hear.Do you do much more communicating?	communication
Yes,me next neighbor always comes in b the evening ohis roommate Judy phones regulary. we likespeaking with	communication
--------------------	--------------------
How was your day today?	communication
It was okay I suppose, like most days. 	none
What do you usually do during the day? 	none
Well, it's generally pretty quiet. I'll usually read the paper and maybe clean up around the house a bit. 	domestic life areas
Do you usually get to speak with a lot of people during the day? 	communication
Not really, unfortunately. Since my hearing isn't what it used to be, it's harder for me to have longer conversations that intersted me, so I don't often seek out company anymore.	interpersonal interactions and relationships
Ah I see. Do you use any assistive technology to communicate?	communication
absolutely, just this texting screen here :	communication
That's	none
--------------------	--------------------
So, how was your morning today?	none
It was good. 	none
Can you tell me what you did this morning exactly? 	none
Well, I woke up at around 7 am. 	self-care
How did you start your day?	none
I went straight to the bathroom and brushed my teeth. 	self-care
And did you do anything else beside that?	none
Yes, after that I sat down in the kitchen and ate breakfast. I usually have cereal and fruit. 	domestic life areas
Did you read or watch anything while you ate breakfast?	learning and applying knowledge
Yes, I turned on the television and watched news updates while having breakfast.	learning and applying knowledge
Did you talk to anyone earlier today?	communication
Yes, I actually called	communication
--------------------	--------------------
Have you been attending any group meetings lately?	community, social and civic life
Yes! I've been attending choral symphony every Saturday afternoon.	community, social and civic life
That sounds fun! When does it usually start and how do you get there?	community, social and civic life
It starts at 2 p.m. and I gradually reach out to my friend they help dictate the bus numbers .	mobility
Great! How about some recent new happenings at home, who did you inform immediately?	interpersonal interactions and relationships
You know right, I recently shifted. I immediately managed to I used vocal video call updated family news there!	communication
Oh, I see. How about ordering items online? Did you face any difficulty with that barrier?	domestic life areas
Yeah, I informed a nutritionist certainly cookies used lol	none
--------------------	--------------------
What did you do today, anything interesting happen?	major life areas
Yes, actually today I had an online conversation with my granddaughter.	interpersonal interactions and relationships
That sounds great. Did you use your computer to talk to her?	communication
Well, actually no. We use our smartphones to make voice or video calls using Facebook's messenger app. 	communication
Oh, I see. How does it work? Is it easy to use?	communication
Yes, it's user-friendly and we can exchange text messages or send emojis and photos as well. Moreover, we can talk for an unlimited amount of time. 	communication
That's really amazing. How frequently do you talk to her everyday?	interpersonal interactions and relationships
Usually once or twice, but it really depends on our mood	interpersonal interactions and relationships
--------------------	--------------------
How was your day today?	major life areas
Not bad overall. Decent weather too.	major life areas
What did you do while you were out and about?	major life areas
Well, I went for a walk and then stopped to chat with the newspaper boy.	mobility
How was the boy's communication?	communication
He is such a nice chap! I had no trouble understanding him at all.	communication
That's good to hear. did you have other communicating incidents today?	communication
Misunderstanding a sign in a tea-shop left me craving something altogether different though! 	communication
What happened there?	communication
I saw a picture of what seemed like my favourite cake; turned out it was smoke salmon sandwich	communication
Oh, that is awkward!	communication
--------------------	--------------------
How did you communicate earlier today?	communication
Oh, my granddaughter called me on the phone this morning.	communication
That's great! Did you have a good conversation with her? 	communication
Yes, we talked about her school and our plans for the family gathering next week.	communication
Sounds like a nice conversation. Did you hear everything she said clearly?	communication
Well, I use hearing aids so I was able to hear her pretty well.	communication
That's good to hear! Have you been using the hearing aids a lot?	communication
Yes, I wear them all day now. It makes such a difference for me.	communication
I'm glad to hear that they've been helping you! Anything else happen in your day-to	none
--------------------	--------------------
What did you do today, do you use any device to help you communicate?	communication
I watched TV with my grandkids. And yes, most of the time I have trouble hearing them so I need to use a hearing aid when talking bigger groups. 	interpersonal interactions and relationships, communication
Do you also face to any other situation that require special treating to book or join events?	none
Yes, shopping is one tricky instance for me- following speaking conversations require lots reading lips!	communication
That could be challenging when exchanging little unshown-eye customer nods. However,is the hearing aid use really common among sever se situation pro is advisable with medical advice works appropriately depend on personal habit-st routines situational practices? Do you feel like current device accommodates	communication
--------------------	--------------------
How was your day, Mrs. Johnson?	interpersonal interactions and relationships
Oh, it was okay. I talked to my granddaughter on the phone this morning.	interpersonal interactions and relationships
That sounds nice. How did the conversation go?	interpersonal interactions and relationships
It went well, but sometimes I have trouble understanding her because she speaks too fast.	communication
Maybe you can ask her to slow down next time?	communication
Yes, that's a good idea. I also had a problem communicating with my doctor during my appointment yesterday.	communication
What was the issue? 	communication
I can hear him just fine, but I have trouble following his accent. So some parts of the conversation are hard to understand.	communication
Have you talked to the doctor about it? 	communication
No,	none
--------------------	--------------------
What are some activities that you do in your daily life?	major life areas
I usually read the newspaper in the morning and I watch the news on TV in the evening.	learning and applying knowledge
When you're reading the newspaper, do you ever have any trouble understanding the words?	communication
Yes. Sometimes the print is too small, but I have a magnifying glass that helps a bit.	self-care
And when you're watching TV, do you use closed captions or sign language interpreting?	communication
No, I don't really need to. I can usually understand what they're saying.	communication
That's great! What about when you're talking on the phone, do you use any special devices to help with the sound or speech recognition?	communication
--------------------	--------------------
So, how have you been doing recently. Did you do anything interesting?	interpersonal interactions and relationships
Well, lately I have trouble hearing. The doctor advised me to use hearing aids.	communication
That sounds like it could help. When do you use them?	communication
During conversations and when I watch TV to make sure I catch every word.	communication
How else do you communicate covertly?	communication
I also rely on reading lips.	communication
That the writing generated by you works really excellent. When and how do you use that ?	communication
Thank you! I primarily use writing when electronic aids like a smartphone or tablet—that sparkle larger texts—are not fully colored symbols often confuce me.by writing stuff about them help me to clear my confusions 	communication
--------------------	--------------------
Hey, seems like you're doing great today! How's your communication going?	communication
Oh, it's going all right, not too bad today.	communication
That's good to hear. I'm just curious about your daily life, when do you usually have a conversation with others?	interpersonal interactions and relationships
Usually, I have conversations with my kids in the late evening, since they are usually busy during the day, managers too. I mostly chatter with welcoming healthcare workers around midday too sometimes. 	interpersonal interactions and relationships
That's really interesting, how does your conversations usually go with your kids in the evening?	communication
With my kids, whether we are just sharing our day activities through sign & vocal made poeple smiles no perpendicularly communicating .	communication
--------------------	--------------------
How has your communication been going lately, anything new to report?	communication
Actually yesterday I was trying to use the phone to contact my granddaughter, but I had some trouble in typing	communication (typing)
Can you walk me through the process you go through when you use the phone	communication
First, I take my phone out, then find the dial app and call recorder, entered the other contact number and start recording.	communication (using phone)
And when were the difficulties you mentioned?	none
I have stiff fingers so typing numbers is has proved be a bit hit-or-miss and consulting computer files from colleagues.	self-care (stiff fingers)
Have you considered using controller with predict the menu. We could ask some installers from our nearby store how one of controllers suits	communication (suggestions for using a controller)
--------------------	--------------------
Hey, what did you do today?	major life areas
I spent the morning talking to my son over the phone.	interpersonal interactions and relationships
That's nice. Did you have any trouble hearing him on the phone?	communication
Yes, sometimes it's difficult to understand him.	communication
Have you considered using a personal amplifier when talking over the phone?	communication
No, I haven't. Does it work well?	learning and applying knowledge
Yes, it works pretty well. You may want to try it.	learning and applying knowledge
That's good to know - I'll look into it. Thanks for telling me about it.	interpersonal interactions and relationships
Sure, anytime. What else did you do today?	interpersonal interactions and relationships
I also watched a few shows on TV - I turned on the subtitles which helped with	none
--------------------	--------------------
Hi there, how are you feeling today?	communication
I'm doing alright, feeling a bit tired though.	none
That's understandable. So tell me, have you had any interesting conversations or discussions recently?	none
Hmm, well my neighbor came over yesterday to chat for a bit. It was nice to catch up.	interpersonal interactions and relationships
That sounds great! Were you able to understand them easily or was it a bit difficult to follow along?	communication
Oh no, we have no trouble communicating with each other at all. We usually just catch up about things happening around the neighborhood.	communication
I'm glad to hear that. And how about conversations on the phone, do you have any issues with technology trying to communicate?	communication
Well sometimes	communication
--------------------	--------------------
Good morning! How's your day going?	communication
Hi there! It's going well, thanks for asking.	communication
That's great. Can you tell me about one of your typical daily routines?	major life areas
Well, I usually wake up early in the morning and take a walk outside for some exercise and fresh air.	mobility
Oh, that sounds nice. Do you ever communicate with anyone while you're out there on your walk?	communication
Yes, sometimes I run into my neighbors and we have a quick conversation about anything from the weather to what's new in town.	interpersonal interactions and relationships
That's great to hear. I'm glad you're staying social. And how about when you come inside, do you make any phone calls or send	communication
--------------------	--------------------
How did you communicate with your granddaughter last night, Mr. Thompson?	communication
I called her and we had a great talk.	communication
Was there anything you found stressful or difficult during the conversation?	none
No, not at all. But she talks quickly, so I had to pay attention.	communication
I understand! Is this your preferred method of communication with your granddaughter or do you prefer messaging?	communication
Oh, I much prefer to talk over the phone. Hearing her voice makes me happier, even though I can't see her beautiful face.	communication
I see. Have you tried FaceTime or Skype to keep more in touch? 	communication
I have! Especially during lockdown. She guides me through it all and it's	none
--------------------	--------------------
What do you usually do during the day, especially in terms of communication events?	communication
Well, I usually start the day by reading the subtitles on TV.	learning and applying knowledge
That's nice! How about when you want to communicate with others?	communication
Sometimes, I prefer to call my children on the phone instead of texting or emailing.	communication
That sounds great! How about using social media?	communication
I'm not good at that. I find it harder to navigate than other communication devices.	communication
I totally understand. Do you find yourself having conversations with others often?	interpersonal interactions and relationships
Yes, especially with the other patients here at the clinic.	interpersonal interactions and relationships
Hmm, what about when receiving and producing messages such as written information?	communication
Writing	communication
--------------------	--------------------
Hey, how was your day today?	interpersonal interactions and relationships
It was all right. 	none
Did you have any new experiences relating to communication?	communication
Yeah, I was watching TV earlier and had difficulty hearing the news anchorman's voice. 	communication
How do you frequently communicate with people nowadays?	communication
Mostly by text and phone calls with my nephew since he's able to speak to weakl. 	communication
I understand. Have you tried using any special communication device recently?	communication
Well, a few days ago they lent me a goTOUCH tablet. But so far, I'm still trying to adjust to it. Heh. 	communication
That's good. Do you happen to wear hearing aids or visual aids for	communication
--------------------	--------------------
How has your day been, the day when you communicate the most?	communication
Well, my communication events mostly occur in the noon times. I’ll sit and have tea and a personal talk with my volunteer visitor from the neighborhood, meanwhile my daughter calls me once a day to chat families around.	communication (interpersonal interactions and relationships)
That's great. How does your conversation with your neighbor volunteer usually flow?	communication (interpersonal interactions and relationships)
He's become my personal interpreter so far. You know, with my hearing loss he gets close to me or make instructions in closed premises that require ingenuousness ever since I prefer applying suitable tint ways to indirectly match his face-based comprehensions. Still, remind uses of new expression patiently in each conversation increase warmth between us.	communication (interpersonal interactions and relationships)
Sounds very resource	none
--------------------	--------------------
