Patient: I try to wash them well while standing under the shower. Usually, I make sure to remove dirt from toes and clean between the toes as well. 	4
That's a great awareness of your personal cleanliness. how about washing your face?	4
Not bad. Thank you.	2
Well, I try to keep myself clean everyday. 	4
A mild, moisturizing soap. My dry skin gets very itchy with regular soap, so I have to be careful.	4
Oh, I take showers usually 3 or 4 times in a week.	4
That's good. And how about washing your hands?	4
Not too bad, thanks for asking.	2
Not bad. I just hate the daily shower and skincare. It's getting tedious. 	4
Aw, you wise thing. So After breakfast, do you bathe in, put topical moisture on your unpleasant or agonizing parch area concerning the corpus emanating disgusting odor because of fungus thrasper in doubt might occur within your members or private areas?	4
Good for you! When do you normally do that?	0
Yes, I did brush this morning. I make	4
Oh, it's very important. I take care	4
Or it's possible that shorter socks could help too.	0
I'm feeling fine.	2
And how does this process present a challenge?	2
Yes, I do. And sometimes, I switch my toothbrush. But mostly, I rinse twice with a small flush.	4
First, I wash my face with water, then apply face wash and vitamin C serum, then sunscreen in the end while heading out for errands. 	4
Moderate, thanks for asking. 	2
Hello there! How're you doing?	2
That's good to hear, do you have some special products or rituals that you follow? 	2
I see, that makes sense. Is there anything specific that you like to	2
That's great! How did you do that? 	9
Thanks! I sometimes recall the lessons taught to use in our good old schools to tackle undefined issues. My faculty in the past have definitely served me well up to today’s date. 	0
That's great to hear! When did you start doing crossword puzzles regularly?	9
Makes sense. How do you go about learning new gardening techniques?	0
How are you feeling today?	2
Well, actually I have a lovely news about dealing with technology! 	0
So how have you been doing lately?	2
That's great! What do you enjoy reading?	2
Wow, do you find it hard to concentrate and learn from those videos, or is it easy for you? 	0
Did you learn or do anything new today?	0
When do you usually do this, during the daylight or nighttime?	2
I was reading some historical fiction novels.	0
That's great, do you tend to apply the things you learned right away?	0
It was good except that I had a hard time understanding this week's newspaper.	0
Accomplished, but it took a while to complete.	9
That sounds like a good beginning for learning. Did you find something challenging in the recipe while reading?	0
That's great to hear. Can you tell me about some of the things that you've been doing recently that required you to apply knowledge?	0
Good for you for taking proactive steps regarding your finances! How confident do you feel now regarding handling your finances going forward?	0
Throughout time you f	9
So, how was your day today? 	2
How have you been feeling lately?	2
Well, I forget the routine tasks like having meals on time.	4
That sounds great, what about the rest of your day?	9
How's your daily routine going these days? Are there any challenges you're facing in terms of managing your time?	1
Sounds like a good routine. Do you have a set time for breakfast or does it depend on the day?	2
What changes were made in your routines coinciding with recent difficulties you had to adjust to recent adjustments?	9
After breakfast, I spend 30 minutes walking slowly. 	3
That's a good strategy. Can you give me an example of a time when you had to adapt to a change in your daily routine?	1
How has your day been going so far?	2
Oh no! Have you experienced this before while handling your social or regular over tasks frequently during the day?	2
Do you find grocery shopping to be a stressful event?	2
How long does your morning routine normally take?	2
That's great! Does this mean you have to go to bed after times?	2
How prepared were you stepping outside your house?	1
Good morning! How are you feeling today?	2
Really? Why is that?	2
That sounds nice. How do you manage to keep up with the errands like grocery shopping?	5
It was okay. I followed my usual routine.	1
Yes, I am always tired and just don't feel any changes.	1
Yeah, I think I get it partly. Can you explain to me what routines you have been up to?	0
Really? How so?	2
That doesn't sound good. Is there anything you do that eases the discomfort?	2
Well, getting up from a chair can be quite difficult for me sometimes.	3
I use the handrail. Down stairs are worse but slope and segmented stair surface only complicate climbing normally-designed stepsselasr equipment use even more.	3
Hi, I've been okay. Had some trouble in walking.	3
That's great to hear! I was curious on on your mobility these days—are the any ways you might feel stuck or have trouble getting around with more physical activities? 	3
I see. What measures have you taken so far?	3
Yes, everything's okay I guess, but my body feels a bit tired lately	4
Yes, I use my cane to keep my balance.	3
Saddled something skinny rods chitin to walls which form grips to support-clutch walking with border tip-can still datego it's adjustment I have had daily drills years for this simple moments of motion generates	3
I’ve been managing well and doing things step by step.	1
Did you get any mobility events happening today?	9
I certainly do, I struggle with walking a flight of stairs.	3
Yes. I find it easiest to walk in the morning when the temperature is cooler and my meds have kicked in. 	3
Oh, nothing much. Just get up from my bed and brush my teeth.	4
It was good. I didn't have any issues with my mobility.	3
How was your day today, what did you do?	9
How about stairs inside the house ?	3
Electric go-carts, cool, have it replaced	3
I take it with me when	3
How is your day, did you do anything fun today?	2
What about getting dressed? Are there any difficulties?	4
Right, is it frequent that you need to pau or take rests furing one of these [mobility function] events?	3
Why is that?	2
How has your day been so far?	9
That's nice! Do you find that it's easy to concentrate when you're knitting?	0
Hi, how have you been, what's been happening in your life?	2
Well to deliver any messages or requests too , once opened a particular envelop or even simple sms or whatsapp alert would be fine to remind again	2
Yes, I found a piece on politics fascinating.	9
I'm curious, when and how do you usually apply your knowledge during the day?	0
I'd say my interest in cooking peaked when I retired. There just seemed to be more time to focus on preparing thoughtful, tasty meals.	7
So, can you tell me about a recent event where you had to apply your knowledge?	0
I usually start the day with some reading and try to do different activities throughout the afternoon depending on what's planned for that day or a specific area in which I want extra practice . 	0
Why do you say that? Were you not feeling well or did you forget something?	2
Have you read anything motivating thanks to which you could do some thinking or positively impact moods?	0
Not much, but I love learning new things. I try to read books as much as I can every evening.	0
Yes, occasionally if it's something I want might forget. But mostly, I challenge myself with critical thinking how knowing about	0
When I go shopping, I often forget how much I budgeted for items. Thus, I find myself having minor difficulties to calculate my expenses while shopping.	1
That sounds good too! Do you engage in any mental workouts throughout the day?	2
how did you rate the difficulty of making the decision?	0
I see, and when it comes to using technology,	1
It keeps me curious about	0
Well pretty good today.	9
Yes, I primarily focus on using acrylic paints along with my techniques while trying to apply or experiment them layer by layer.	0
How was your day today, Bob?	2
How do you manage that responsibility?	2
Got it. Did you have everything figured at the pharmacy?	2
I see - it sounds like last-minute	2
That sounds nice. Did cleaning cause any more difficulties due to function-related concerns？	5
Have you ever spoken to your doctor about this forgetfulness? 	2
What have you been up to now?	9
Could you tell me more about it, perhaps I could help?	2
I've just been a bit overwhelmed today. I can't seem to keep up with everything.	1
Sounds good. And then what do you usually?	2
What do you do during your and your son conversation?	2
Do you ever leave the house during the day or do you spend it in doors doing you chores?	8
Sadly yes. At times	9
How has your week been going, how have you been feeling?	2
Is it getting old talking about your medical stuff?	6
That makes sense. What's been on your schedule for today?	1
I learned that over years Its a skill that sothing develop over time. stressful jobs in	0
Well, when I feel stressed, I usually try to take a few deep breaths and remind myself that everything will be alright. I also find that taking a quick walk outside or practicing yoga helps me calm down.	0
Sometimes I do. then, I need to remind myself to take it one step at	1
I took a few breaks and resolved not to multitask but complete those assignments without distractions.	1
It was a regular day.	9
Just enough. Fighting bills with a minimum salary isn	9
No, not really. Just cleaned the house and watched some TV.	5
Yesterday, in the afternoon. I talked to my superiors last week and they accepted my resignation.	7
Things like fetching replacement linens, assisting nurses bringing patients back, restocking inventory, and helping discharce customers and listen counsel given by doctor on varios things. Mostly non-medical duties, just to give back to the community a little.	1
What have you been up to these days, how was your day today?	9
What have you been up today?	2
How are you doing today, Mrs. Johnson? 	2
Later when I am done with my stuff, I watered the plants and did some simple exercises 	5
How long has that arrangement been in place?	6
How are you doing since you moved? Do you like your new house?	2
Ah right, coz this supposed to be even earlier this year? When usually do you feel officially it becomes fall?	2
It was pretty busy. I had to go to the bank in the morning. 	5
Hey there! How have you been doing lately?	2
Oh, I had a quite tiring day, but nothing stands out as concerning. Going shopping really exhausted me. 	1
My variation spins tightloose each scheduled upkeep split out disp	9
Hey! How was your day today? 	2
It was alright, just had a busy morning.	1
It has been challenging. I was trying to transfer money from my bank account to another account, but couldn't manage. 	1
Did grocery shopping go well on the weekend?	2
How do you typically organize your grocery shopping trip?	1
I generally list out all hanging things the first thing then also allot specific time allowances recognizing critical things or emergencies 	1
There were a lot of things to be done at home. I had to do the laundry, prepare breakfast and lunch, and clean up the kitchen.	5
Ok, what usually constitutes your daily routine? 	2
Never-mind, I was just wondering if you found it hard to maintain focus during long or intense tasks throughout the day	1
I am doing well. Just taking it one day at a time.	9
Ahh, can´t really complain. Just shuffle my cards and deal my hands as ones would say.	9
Well, I had to organize my medicine time schedule, preparation phase for my lunch, liaising a schedule for a laundry service maintenance team and on top of it, maintain usual conditioning practices.	1
Yes, it does. Then I sit and eat while watching the news. 	5
Well, it has been somewhat challenging lately, especially when my son comes to visit me. 	7
I'm sorry, I didn't quite catch all of that. It sounds like you were working in your garden while a young man and some children came up, and then something about paper	2
Nothing really, instead I blasted my music to a high volume range for function sourcing effectively beginning breakfast preparation. 	9
Yes, there have been several partial measures put in place over time	1
Oh, like what? 	9
Hmm. Does this happen every night?	9
Could be….I got up right on getting when I took urine, a sugar sirio into routine fasting then brushing. I always knew' when i i would arrange visit Nurse Jay an he visited sometime later to assert my baseline . The reminder Phone assured fealty… An appeal	4
Well, not much happening, really. But I’ve been struggling to organize my to-do list.	1
I wake up at seven o'clock in the morning, make breakfast for myself, and then make sure everything is in order before starting my day.	1
Can you tell me a bit about what you did yesterday, and how you organized your time?	1
Great! How do you usually manage stress?	1
How was your day, did you do anything interesting today?	9
Friend: So, how was your day, Mr. Peterson?	9
How long have had this activity in your life? It seems like you are really gifted in craft work.	0
I learned how to crochet today.	0
Yes, I really enjoy it. It makes me feel productive and	9
A few little projects which got	9
How has your day been going so far?	9
Wow! That’s great to hear. When did you start a craftwork hobby? 	2
What kind of crafting?	1
That's sounds ointeresting how about learning institution? 	9
Do you work on quilting every day? 	2
How do you attribute home mobility facilitating Home Maintenance?	3
Yes, she certainly makes things pretty. And it is significant that it caused positively experiences product parts	9
Oh yes, my	9
That's great. What have you been up to today?	2
When do you normally practice your knitting? 	0
It went well, thank you. I'm just learning the basics right now though. 	0
I painted a picture of a flower, trying to capture its beauty.	7
Different topics. Sometimes it could be movies criticism, physical therapist lessons, art related activities, Japan culture experiences.	0
Do I see some organisation peaks that show positive consistent accomplishments where that's all presentable thanks to what you picked so far	9
I usually set aside time for cooking twice a week, on Tuesdays and Thursdays. 	9
My daughter showed me some basic steps, but then I watched some videos online to expand my skills.	0
Hi there! Please tell me how your daily life normally goes?	9
Yeah, it definitely sounds like it helps you with your learning at home. Do you do any other brain games or challenges? 	0
Whenever I have free time and opportunity, I like to learn different type of things from reading old scriptures to crafting	0
How about body cleansing? When do you usually take your bath in response tp doing self-care behavior?	4
I apply adequate skincare products every night before going to sleep, That includes applying moisturizer and specific eye creams as	4
That's great to hear. What sort of things do you do in a typical day? 	7
Have you been keeping up with your self-care?	4
So, how have you been lately? 	6
Did you have a good start to your day so far?	2
That sounds awfully tiring. Have you been able to take care of all your daily self-care activities?	4
I see. Could you perhaps hand me wet wipes, shaving cream, and disinfectants state sometime works best 	4
Outlook directs having on from dear occupancies chest of drawers dealing	5
I'm doing fine today, but I have been struggling with my daily self-care routine lately.	4
Fortunately, no difficulties here.	4
How has your day been so far? 	9
Oh hi! I'm just taking one day at a time. Well, my daily routine hasn't really changed very much except fientymin different lately especially when it ctreomore dtoad self-s2ye.oeyejfeiwf imiprmouniry out.	9
To be honest, no. I have trouble gripping and manipulating small items like padstampons	4
Not much at my age, just tried to get through the day.	7
Oh, so it occurs in the morning after breakfast. Do you notice if you ever have any bowel-related issues or discomfort?	4
I am feeling better. It's so good to see you!	6
How are you feeling today?	9
Generally I do everything in bits due to my arthritis as it makes my dressesing feel challenging and uncomfortable. I do usually get fully dressed on top-down even to step out from house that’s how I prepare myself for beyond.	4
Simple usually after my bath I wear some of	4
So how's been your self-care routine lately, John?	4
Apart from curlinggrasping exercise tubes, when can you realize breathing issues emerge? 	9
Okay got it. how frequent do you cook for yourself?	5
It’s alright, same old routine though.	7
It's been alright so far. I've been keeping busy with various tasks around the house.	5
About two weeks ago. It suddenly just became too awkward to rinse it down the back.	4
I like having my daily walk on the street. 	3
That sounds nice. How about last weekend? Did you have any plans?	8
Well, yes, actually. Today I visited my friend who lives on the other side of the city with a taxi.	3
I typically notify them a couple weeks ahead and will check medications and rentals needed .	1
No, it is not medical help, but just my own mobility. I finding it difficult when taking buses or trains as I need to rely on knieksie. 	3
Usually around an hour. Then I walk back home.	3
Why is that? 	9
That's great! Do you ever take other forms of transportation like cabs or trains? 	3
It was okay. Not as eventful as usual, though.	6
Mostly by car. My daughter takes me once a week.	3
Not really. Moving around has just become especially challenging because of my recent knee surgery. But I try not to go out so that there aren't shocks putting too much impact on it right now. 	3
These days, I've been taking the subway more often. My house is quite close to the station.	3
That sounds lovely. You mentioned taking a taxi - when did you go?	2
I actually haven't. I'm kinda fine spiking so far to get from to point B from Steadygo grandpas apartments, which hail up on six spectacular floors despite bits of my injellas acting	9
Well. I have been feeling quite exhausted this recent week.	4
I decided to take a taxi. It always offers me convenience, since I can just sit and relax, while letting the driver navigate the streets.	3
Well, sometimes when carrying heavier bags from the groceries I do feel a bit tired frequent stops drain me so when possible make use of	9
Sure, I mostly use a walker to get around my house.	3
Oh, it was fine, not too bad. 	2
I'm doing okay. Had a busy week so far, seems like things never slow down anymore!	1
lower-layer of Vision go faded secondary treatment comes decided.	9
I don't have a car anymore and I'm no longer able to drive.	3
Mostly after days where I've exerted myself physically, like doing gardening or going for a long walk.	3
That's a very creative way to utilize new things you learned! Have you faced any challenges studying new things?	1
Well, learning really helps since possible problem are almost in each steps, such a speacield	0
Let's see, later I went to the daily Crossword event in the	8
I read the instructions over and over and eventually I was able to get through it.	0
The article claims that it will make food taste better with more flavor. 	0
Hey there, how has your day been going so far?	2
Well, after breakfast this morning, I spent time reading the newspaper to keep up with current events.	0
Yes [gives some examples]. 	0
Why did it take longer this time?	0
That's a fantastic occupation to keep practicing early signs of hobby! When do you usually have improve your handwriting finesse	9
P：Yes, we chatted and laughed a lot. I love talking with him; he helps me improve inferring and deductive reasoning.	0
Oh, just fine, thank you.	2
Good, thank you for asking my dear. 	6
Oh, I didn't know you played guitar. How did you learn how to play? Did you take lessons?	6
Yes, I find that it helps inform my decisions and solve problems in my daily life.	0
How have you been doing lately?	6
Have you tried using the magnifying glass your son gave you?	0
I've been having a hard time reading complex texts lately.	0
That's a correct description. How did you apply the knowledge you learned about the word?	0
Yes, I watched a digital art program afterwards.	8
You mentioned last time that you have difficulty with your mobility. Can you tell me more about that?	3
What sort of activities did you do this morning?	2
No, it occur while performing tasks in everyday life:more than hand level-wt item, mostly doing such more frequentlyever small objects produce uncomfortableinstability.	1
How are you feeling today?	2
How do you manage to do that? 	2
Oh No Resting and allowing enough synthesis in your system is might solve this issue slightly, have you noticed what	9
Yes and no. Although I can still walk, but I can't do some things by myself anymore. 	3
Sometimes I roll myself off and push myself up onto my knees. Other times, I’ll use my left hand to push myself up.	4
Yeah, I have a cart, but when it comes to the stairs, I just can't maneuver it on my own. And there's no one around to help me.	3
That can be a lot to manage. Can I ask if there's any assistance that provided through worker or family?	6
Can you tell me what did you do yesterday?	0
Do you need to use any tools to assist you with your gardening?	5
What do you usually do before breakfast every morning?	4
That's great, How did you manage to carry the watering can? 	3
Not really, I did it some minor pain. 	3
That's impressive. Do you take breaks during your walk or walk steadily through its duration?	3
Oh, just okay. 	6
Fairly good but realizing that my hands play a great role particularly while gripping onto the staircase railing, in preventing unnecessary turns or overly steep steps. 	3
Getting up from bed and walking to the bathroom in the morning. 	3
What comes ahead to dress or undress yourself every day? 	4
Yes, more often than not. It can be especially noticeable when putting groceries away.	3
How many floors does your place have? 	3
Hi. I just attended a couple of charity events this week. 	8
Oh, well, a friend of mine running a chairty organization in town invited me to join them to help in the fund-collection event. She raised fund to help kids who appreciate science education and give kids from families of disadvantaged background engineering equipment, remote controlled machines and expose transport themselves up-with a health outdoors	8
Well there's Linda from the flower shop and a fellow named Harry who used to work odd Jobs near my place.	6
That's it? Seems a little low-key for Samhain. 	9
Life was dull, you know. I started realizing I was out of touch with the Life. 	7
Have you been engaged in any charity recently?	8
That sounds like a wonderful and fulfilling time. How often do you work with the shelter?	6
What other community events do you like to attend?	8
That's amazing! It's wonderful that you've found a way to contribute to the community.	8
Hi there! How has your week been going?	2
What have you been up to these days? 	6
It was wonderful. I saw many friends and relatives I had not seen for a long time, and we had the chance to eat and talk together.	6
I try to go once a week. It's a great way to give back to the community and meet new people.	8
How often and how slow do you walk?	3
So, how has your daily routine been these days?	7
I went to the senior center this morning, and then joined yoga class there. 	8
I feel a lot freer than before to go out, last weekend some fellow residents and I went to Victoria at touring places, watched a film lecture on one Thursday proving appreciable	8
Have you been up to anything fun lately?	6
Mostly functionalities around personal affairs, such as managing my finances that takes up extraneous efforts nowadys. 	5
I see, how do you plan yourself these days for saving money during the pandemic lockdown Situations?	7
Have you yet reserved getting your television or signed with another provider only once quoted you mention before?	9
So how have you been, have you been keeping busy?	6
Oh! why did you go to the bank?	2
I keep track of everything on paper, by writing down all my spending and receipts as well as what items were purchased.	0
Fortunately no, the queue wasn't long. The teller was very helpful and I managed to withdraw my money with ease.	1
So, how have you been, friend?	6
What have you been up to?	6
What are the main obstacles you are struggling with?	6
That's great. Have you been able to keep track of your health expenses recently? 	9
Do you find it hard to understand your monthly statement from the bank?	2
Hi there, how have you been doing lately?	6
Well, yes I made some phone calls earlier last week to inquire with my T.V do you about reducing the rate return to a printable suggested six down by arrangements for getting all wanted programmed select choice days even weekends securely without spontaneous additional charge.	2
Oh, it's been a bit difficult to properly manage my money now that my income has gone down.	1
That's good to hear. Have you encountered any challenges while managing your finances lately?	7
Being day one in a concise rehabilitation phase, tendency isn't adaptively inclined. Gro	9
How have you been, old friend? What was it like today?	6
Yes! some errands I must be completed. Such agonising waiting list delays to see a one clinician on referral from the GP.	1
Isn't it quite difficult to manage regular transactions? 	1
No, that's never been my forte. But	9
Oh that sounds tough. when do you usually deal with these transactions?	2
Sure, go ahead.	2
Yeah, technology can be hassle sometimes. Do you go to the bank often like this? 	2
Nice! Did you go there with someone else?	6
I see. Aside from the pottery classes, have you been up to anything	9
Lifelong-learning indeed might hope before end	0
Not much, just a few activities a week.	1
Well, I watch the news in the evenings and go for a walk once in a while.	9
Usually, I will avoid noise at loud places. But after dinner, when I am in my living room, a CD from my collection with some soothing music changes my thoughts. 	5
How do these activities usually happen? Do you plan them with your neighbors or are they spontaneous gatherings you enjoy?	6
Hi, how was your day today?	6
I've been keeping myself busy. I visited the art museum yesterday.	8
All of them Liana which made overall joy of the evening among residents feasible such sense gratitude for being a living so incredible society. Since now, theatre put up	8
Oh, I am feeling all right, thank you for asking.	2
I usually drop by their house in the evening after having my tea.	6
How many different types of plants do you have in there?	5
That sounds lovely! We used divers thoughtsmeet up and do brainstorming soup and	9
Oh yes, there was this fantastic concert in the activity hall. Every month, they host live music for us and it's incredible.	8
That’s great! Where did you go for it?	8
Absolutely, what did you listen to?- any particularly inspiration speechnews ?	2
Did you do anything else special there?	9
Wow, it sounds like there are a lot of good people in our community. Where was the Community Center located?	8
Hello, I hope you're doing well.	2
How was the center? What's over there?	2
For me, joining that kind of coordinated events connects me to community seniors perspective on social welfare services which teaches me benefitability of team participation in management of societal downspects.Expcially amidst Covid-19 times.	0
Good afternoon, how are you feeling today?	2
“It sounds like you take an active part in your community. What does helping out involve?”	2
Oh, it was yesterday afternoon around 2 pm.	9
What other kind of committee meetings are taking place today?	9
Hey, how was your day today?	9
I'm doing well, thank you. 	2
Oh for sure it is. Did you hear about any recent community event or anything lately? 	8
It's really nice to do work giving access to uiversal languyages. Do you have other options as searching on internet, listening to	2
Exactly. Happened to discreetly eavesdrop on some representatives campaigning for a spot on the upcoming city council as well and became seriously curious how they planned on constituting active participation in governance beyond weekly member meetings.	8
How are you today, what did you do yesterday?	9
What did you do today?	2
Oh, why don't you experience group events?	9
I normally attend the classes on Monday, Wednesday, and Friday afternoons. 	0
Maybe. Two council members ascribed leading others involved.	8
I has	8
What did you have to do at home today? 	5
Was it difficult to select the couch you wanted?	5
Oh Great, do you prefer possessing magic clean belongings in your house to spare some money?	9
That's nice, what do you do about repairs around the house? 	5
Oh, you know, the same old routines over and over again.	9
How did you manage to acquire household goods after attending hospital appointments? These are really tiresome circumstances, sometimes suppliersworkman sticks to a verilog to rush sell negotiations and this lands on negotiation just intake. 	8
Oh, I am doing okay. Just a bit tired from everyday household tasks, you know.	5
That's great. How often do you change your lightbulbs at home? 	5
Hmm, have you considered shopping online or having your necessities regularly delivered to you?	8
Over winter months, all that snow did not made much travels in serach for	8
Replying e-mails from several family members for selection and transportation about the utensils that we	2
After breakfast, I clean up the dishes and tidy the kitchen for a bit.	5
Yes, of course dear! Everyday there are things to maintain - Gardening, cooking, cleaning, arranging groceries… a whole lot.	5
Oh, yes. I have done simple fixes in the bathroom and kitchen- like fixing a bolt or two-s widenable knifes narrowstrechet sorture herechangeutiontionutters grip. 	5
Are you able to take care of your household quite well?	4
Oh, how did you make your choice? It must have been tough for you.	9
For instance, buying new household furniture, maintenance or ordering something routinely.	5
That's great to hear. Do you also ever need to use the vacuum cleaner for cleaning the house? If so, how often do you use it?	5
Well, it was okay overall- my busy days were mainly on weekend preparations.	1
I understand, can you give me a little glimpse into what you mean by that?	2
Oh, that's nice. Did you have trouble getting that done at all? 	6
How are you feeling today?	2
How are you feeling today?	2
No dear, that's the definite opposite. Lately, putting on clothings is taking lot of time, and it almost runs out my energy.	4
How have you been, did you do anything enjoyable today? 	2
I imagine so. When do you usually do it and how?	1
I see. Do you have a particular time of day that getting dressed	9
Oh, I'm fine. Just found it harder to do certain things.	4
I've been okay, just feeling a little tired recently.	4
I can feed wearly everyday but sometimes somebody assistance . about servemonthsnest when I injured my left sword qualitydifficull.	4
Did you cut the toast and put butter on it yourself? 	4
It definitely help when half a meal is already preparation: cut down apples rather that ordinary pips!	5
No issue. Round collar held prominent rather stood beside when making sure the top naturally removable coordinated through hood provision and using right starting queue in assembly sequence forth.	4
How was your day, did you do anything fun today?	6
Oh, when and how does that occur?	9
Oh, just living day by day.	7
Are you enjoying your meal, Mrs. Johnson?	2
Can you elaborate? 	2
It’s mostly twice a week due to using hot water too much weakening the strength of my internal metabolic system, I learned this form when I stuck neck cord from stones during shower in the my foot balance was subtle firm also slightly imbalanced putting next few steps in instability need so support needing fatigued frequently takes so others be honest helped do suggests fix	0
Things have generally been good but activities can be challenging these days.	1
Oh, it has been a bit tough. I can still look after myself, though it’s getting frustrating.	4
Having meals usually counters s difficult task so I do home deliveries. Chopping vegetables and cutting foods into small pieces that require fine motor, e.g just cutting apple makes me feel tired. Spreading butter using table knives worksed	5
How's your day going today?	6
How about tying shoelaces daily? 	1
Water and juices mainly, I need to get fluids into me of course.	4
Yes,	9
I’ve been having some trouble with that actually. It strains my hands to have to hold glasses too.	4
How do you feel when you are doing embroidery at home?	9
That's very talented. Does crafting help you with your daily functioning?	7
Hi there! How was your day yesterday?	2
How have you been spending your days lately? 	7
