	utterances
205	Good to hear that. I’m glad you’re doing alright. I’m just checking in on how you do things around the house. When do you normally have your meals in the day?
206	I usually have breakfast around eight or nine in the morning; and lunch is around 1 pm. 
207	Got it. And when do you usually take a shower or a bath?
208	I usually take a warm-water bath before bedtime each day. 
209	That’s nice. I’m glad thT you’re taking good care for yourself. Speaking of taking care, how often do you need to take
210	--------------------
211	Hey, how are you doing today? What did you do today, anything interesting?
212	I decided to change my clothes this morning, it took longer than usual but I managed okay eventually.
213	Sure, I imagine that could be difficult. Can you tell me more about how you dress yourself?
214	Generally I do everything in bits due to my arthritis as it makes my dressesing feel challenging and uncomfortable. I do usually get fully dressed on top-down even to step out from house that’s how I prepare myself for beyond.
215	When do you find dressing process the most challenging?
216	Mostly on body part sides, It gets torturosure if should carry things more from wider perspectives instead the details are unsual but
217	--------------------
218	How have you been coping with your daily self-care activities?
219	Oh, it has not been easy but I am managing. 
220	Can you tell me more about your routine? When do you take a shower?
221	I usually take shower in the evening before I eat dinner.
222	How do you make sure that you don't slip while getting in and out of the shower?
223	I've installed some sticks in the bathroom, they really come in handy! Also, I keep a close eye on wet cans and make sure I have a floor mat that does not slip.
224	Great. Rest aside from showering, how about everyday essential cloathing?
225	Simple usually after my bath I wear some of
226	--------------------
227	So how was your day today? 
228	It was okay. 
229	Did you have any trouble taking care of yourself today? 
230	Not really. Although, putting on my socks was a bit tricky since I can't bend too well. 
231	Ah, I can imagine that would be difficult. Did you find a way around it? 
232	Yes, I use a sock aid to help me slip the sock on. 
233	That's a good idea! How about taking off your clothes at the end of the day? Did you have any trouble with that today? 
234	Well, sometimes taking off my shirt can take a while because of my stiff arms. 
235	I understand.
236	--------------------
237	So how's been your self-care routine lately, John?
238	Ah, I'm hanging in there as usual. I've just had difficulties with putting on clothes lately.
239	Oh no! Have you been in to see your doctor about it?
240	Yes, they have given me some exercises to keep my shoulder more flexible, but sometimes when I try to put a shirt over my head, it just hurts so much.
241	I completely empathize friend. When do you first notice it usually happens?
242	Mornings seem to be particularly difficult once I get out of bed, considering the fact that preparing change and getting dressed is one of my daily activities of not shaking by lying still during the night. 
243	--------------------
244	How have you been doing these days, dear?
245	Not bad. But lately it feels like I run out of breath just getting dressed in the morning! 
246	Putting clothes on? What tasks do you normally perform every morning?
247	Sweeping the floor, making coffee and cooking breakfast. And then after washing my face and brushing my teeth I put on some clothes before sitting done and watching TV for a while.
248	Apart from curlinggrasping exercise tubes, when can you realize breathing issues emerge? 
249	Oh only when getting dressed sometimes. Hair supplies like sure and curl to turn hair volume directions don't feel very much convenient etc. 
250	How exactly?
251	It's just that I
252	--------------------
253	What do you normally do when you wake up in the morning?
254	I usually take a shower and brush my teeth first thing in the morning.
255	How do you manage dressing? Is it challenging for you or do you use any tools?
256	It's not difficult. I just need a bit of time and patience to put on my clothes and button up my shirt.
257	What about washing dishes?
258	I normally use a dishcloth because I couldn't hold on to a sponge so easily.
259	Okay got it. how frequent do you cook for yourself?
260	I cook myself once or twice a week, and the rest of the meals are provided by the community
261	--------------------
262	So, how was your day today?
263	It's been good, thank you for asking.
264	That's good to hear. May I ask, when do you usually put on your clothes in the morning?
265	I usually wake up at around 7 o'clock and then I put on my clothes after I finish washing up. It takes about 20 minutes for me to actually get dressed.
266	Do you find putting on clothes challenging at all?
267	Yes, actually sometimes I do because my hands shake a bit, especially in the morning. But, I'm able to do it on my own. 
268	I'm glad to hear that. And what about when you bathe--how do you dry
269	--------------------
270	So, how’s your day going?
271	It’s alright, same old routine though.
272	Have you been managing your self-care events okay?
273	Most of the day, yeah. But lately I’ve been having trouble putting my shirt on.
274	Oh really? When do you have trouble with it?
275	Usually in the mornings, after I get out of bed.
276	And what difficulties are you having exactly?
277	I can raise my arm up but I can’t really move it backwards as much, so I end up twisting or pulling my side when trying to put my shirt on.
278	That doesn’t sound ideal. Have you thought of any ways that might help?
279	Yeah, well
280	--------------------
281	So, how has your week been?
282	It's been alright so far. I've been keeping busy with various tasks around the house.
283	That sounds nice. In regard to taking care of yourself, have you had any difficulties with dressing or grooming?
284	Actually, putting on certain clothes and getting out of them have been a bit of a challenge. I can still manage basic clothes, but when things like buttons and buckles are involved, it takes me a while.
285	I see, and when do you notice these difficulties arise the most? During the day or at night?
286	It's during the day when I first put on my clothes and after I finish my work around
287	--------------------
288	Have there been any changes to your daily routines lately?  
289	Why yes, a couple things have changed.  
290	Please tell me more about them.  
291	In the mornings I used to be able to put on my own clothes but now I can't secure the clasp of my bra by myself. 
292	So with the bra clasp, when do you begin to need assistance? 
293	About two weeks ago. It suddenly just became too awkward to rinse it down the back.
294	--------------------
